time,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
486.13,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913443938073e-15,2.6418346799486236e-17,0.0,0.0,0.0,6.03059231428339e-17
486.17,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-3.515491344408288e-15,2.6418344827731133e-17,0.0,0.0,0.0,-6.9502804665673545e-12
486.19,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.51549687196376e-15,2.5661366140735928e-17,0.0,0.0,0.0,2.6120826023058574e-17
486.23,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515492725454084e-15,2.6229215614477824e-17,0.0,0.0,0.0,-6.182675160664443e-17
486.27,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-3.5154916885654824e-15,2.6371213750884687e-17,0.0,0.0,0.0,-6.950290627795036e-12
486.29,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154970432582927e-15,2.5637907977073274e-17,0.0,0.0,0.0,1.848617023748928e-17
486.34,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515492774307628e-15,2.622252529924224e-17,0.0,0.0,0.0,3.0927296198840106e-17
486.37,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-3.515491697812397e-15,2.6369947361103095e-17,0.0,0.0,0.0,-6.950304645587517e-12
486.39,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154970471254518e-15,2.5637378354459614e-17,0.0,0.0,0.0,1.7000548852199159e-16
486.43,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515492766961846e-15,2.6223531270028975e-17,0.0,0.0,0.0,9.620542509539074e-17
486.46,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154920554327043e-15,2.6320972611008817e-17,0.0,0.0,0.0,-1.2428250640252062e-16
486.49,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491518311286e-15,2.6394529406232615e-17,0.0,0.0,0.0,-7.54477221209707e-17
486.53,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913845738664e-15,2.6412844291063212e-17,0.0,0.0,0.0,-6.039798805948559e-17
486.56,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491360030301e-15,2.6416205448490593e-17,0.0,0.0,0.0,5.628469863117019e-17
486.59,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913456854416e-15,2.6418169870180442e-17,0.0,0.0,0.0,-1.1235603293695878e-17
486.63,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491341628708e-15,2.6418725469970316e-17,0.0,0.0,0.0,2.9558077177166046e-17
486.66,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491338712479e-15,2.641912484450818e-17,0.0,0.0,0.0,3.333227299210573e-17
486.69,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913405674296e-15,2.641887076277157e-17,0.0,0.0,0.0,2.810536864276508e-17
486.73,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913405595793e-15,2.6418871883076012e-17,0.0,0.0,0.0,2.0692065407076138e-17
486.76,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913384515856e-15,2.6419160572842692e-17,0.0,0.0,0.0,8.544701991030483e-17
486.79,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913406711964e-15,2.6418856552269342e-17,0.0,0.0,0.0,-4.484100895454686e-17
486.83,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913407833768e-15,2.6418841234794853e-17,0.0,0.0,0.0,-4.729488955119764e-18
486.86,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913388243965e-15,2.6419109517724533e-17,0.0,0.0,0.0,-5.043575876341962e-17
486.89,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491340922109e-15,2.641882219073261e-17,0.0,0.0,0.0,-2.3890890362444292e-17
486.93,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913410318455e-15,2.6418807207949495e-17,0.0,0.0,0.0,1.2498529295542027e-18
486.96,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491339193676e-15,2.6419058946223665e-17,0.0,0.0,0.0,5.084956710353175e-17
486.99,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491341162443e-15,2.6418789277867272e-17,0.0,0.0,0.0,-1.238972079654694e-16
487.03,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913412662847e-15,2.6418775102327858e-17,0.0,0.0,0.0,1.4350227659446154e-17
487.06,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491339540925e-15,2.6419011391710544e-17,0.0,0.0,0.0,-2.5198563018712325e-17
487.09,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491341388196e-15,2.641875836180425e-17,0.0,0.0,0.0,-8.483861092886866e-19
487.13,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913414863922e-15,2.6418744959450473e-17,0.0,0.0,0.0,-3.764625264572081e-17
487.16,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.51549133986707e-15,2.6418966727373144e-17,0.0,0.0,0.0,7.796538570561991e-17
487.19,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491341600157e-15,2.641872933451581e-17,0.0,0.0,0.0,-8.207069579548634e-18
487.23,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913416930198e-15,2.6418716662514996e-17,0.0,0.0,0.0,9.008279318261255e-17
487.26,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491340172919e-15,2.6418924842502483e-17,0.0,0.0,0.0,3.285454848198125e-17
487.29,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913417990498e-15,2.6418702096895503e-17,0.0,0.0,0.0,-1.3716561322851008e-16
487.33,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491341886963e-15,2.6418690102723046e-17,0.0,0.0,0.0,3.6631960163054716e-17
487.36,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913404601615e-15,2.6418885505711702e-17,0.0,0.0,0.0,-7.33698351791551e-18
487.39,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491341985786e-15,2.6418676524006254e-17,0.0,0.0,0.0,-4.2949464169437355e-18
487.43,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491342069027e-15,2.6418665169696664e-17,0.0,0.0,0.0,4.899804704233247e-17
487.46,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913407298013e-15,2.6418848579434995e-17,0.0,0.0,0.0,-3.428997234653599e-17
487.49,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913421610778e-15,2.6418652518436128e-17,0.0,0.0,0.0,5.626315241895837e-18
487.53,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491342239932e-15,2.641864176488157e-17,0.0,0.0,0.0,-5.745019323022665e-17
487.56,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913409829148e-15,2.6418813916504212e-17,0.0,0.0,0.0,6.084319988966504e-17
487.59,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913423256255e-15,2.641862998426234e-17,0.0,0.0,0.0,3.556455276748264e-17
487.63,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913424003618e-15,2.6418619794643543e-17,0.0,0.0,0.0,-8.864767900390584e-18
487.66,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913412205138e-15,2.64187813782077e-17,0.0,0.0,0.0,3.108853298788906e-17
487.69,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913424800868e-15,2.6418608831301324e-17,0.0,0.0,0.0,-5.753119395263878e-17
487.73,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913425509577e-15,2.6418599171052446e-17,0.0,0.0,0.0,3.6217258876437585e-17
487.76,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491341443549e-15,2.6418750834318294e-17,0.0,0.0,0.0,9.911290837481555e-17
487.79,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491342625081e-15,2.641858897489311e-17,0.0,0.0,0.0,-5.613816372699623e-17
487.83,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913426923235e-15,2.641857981156689e-17,0.0,0.0,0.0,8.35153288265995e-18
487.86,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491341652914e-15,2.641872216259068e-17,0.0,0.0,0.0,5.196194922365087e-17
487.89,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491342761188e-15,2.6418570335566578e-17,0.0,0.0,0.0,-5.4774159318910644e-17
487.93,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913428250237e-15,2.6418561638704546e-17,0.0,0.0,0.0,-2.669652323678097e-17
487.96,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913418494454e-15,2.6418695248272224e-17,0.0,0.0,0.0,-2.8242684329889724e-17
487.99,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913428889522e-15,2.641855283872171e-17,0.0,0.0,0.0,-2.7945695106220073e-17
488.03,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913429495904e-15,2.6418544579732337e-17,0.0,0.0,0.0,-2.5151819227238043e-17
488.06,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913420339307e-15,2.6418669983644025e-17,0.0,0.0,0.0,8.009134740654796e-17
488.09,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913430088847e-15,2.6418536414331065e-17,0.0,0.0,0.0,9.465410415796853e-17
488.13,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343066522e-15,2.6418528566375318e-17,0.0,0.0,0.0,-5.015678915270338e-17
488.16,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913422071086e-15,2.6418646267589725e-17,0.0,0.0,0.0,-4.751702920846703e-17
488.19,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913431214666e-15,2.6418520996659475e-17,0.0,0.0,0.0,7.73868028521047e-17
488.23,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913431762865e-15,2.64185135345434e-17,0.0,0.0,0.0,1.0390030608544177e-16
488.26,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491342369672e-15,2.6418624005190794e-17,0.0,0.0,0.0,-1.1839410642573864e-17
488.29,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343227148e-15,2.641850652400095e-17,0.0,0.0,0.0,3.494836974374653e-17
488.33,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913432793228e-15,2.641849942407483e-17,0.0,0.0,0.0,6.740876004797476e-17
488.36,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913425222703e-15,2.641860310734667e-17,0.0,0.0,0.0,1.6638344375607238e-17
488.39,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913433263515e-15,2.6418492938431718e-17,0.0,0.0,0.0,3.200652729884101e-17
488.43,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343376044e-15,2.6418486178495433e-17,0.0,0.0,0.0,8.637019598130528e-18
488.46,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491342665516e-15,2.641858349041813e-17,0.0,0.0,0.0,3.157451218725338e-17
488.49,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913434194746e-15,2.6418480185578396e-17,0.0,0.0,0.0,-4.351662597493367e-17
488.53,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913434668362e-15,2.6418473744792557e-17,0.0,0.0,0.0,-4.20479014497076e-17
488.56,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491342799981e-15,2.6418565075892538e-17,0.0,0.0,0.0,-2.4658220066965746e-17
488.59,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913435119137e-15,2.6418467545861632e-17,0.0,0.0,0.0,8.7119594270305e-17
488.63,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913435533183e-15,2.641846190632368e-17,0.0,0.0,0.0,-6.113448434495257e-17
488.66,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913429268325e-15,2.6418547706487287e-17,0.0,0.0,0.0,-2.409727398783023e-18
488.69,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343589101e-15,2.6418456956460113e-17,0.0,0.0,0.0,3.2300290084538556e-17
488.73,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913436321038e-15,2.6418451112168412e-17,0.0,0.0,0.0,-2.7890854989563226e-18
488.76,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913430447065e-15,2.6418531561706738e-17,0.0,0.0,0.0,-2.8082797319965906e-17
488.79,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913436659763e-15,2.6418446428076883e-17,0.0,0.0,0.0,-7.501793983257377e-18
488.83,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913437071655e-15,2.6418440832574113e-17,0.0,0.0,0.0,-2.2330460982587592e-17
488.86,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913431559114e-15,2.6418516332496816e-17,0.0,0.0,0.0,-4.8556361903369844e-17
488.89,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913437382777e-15,2.6418436526630005e-17,0.0,0.0,0.0,7.420848458554631e-17
488.93,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343777661e-15,2.641843117845941e-17,0.0,0.0,0.0,4.8226304968955e-17
488.96,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491343260318e-15,2.641850203443362e-17,0.0,0.0,0.0,-1.2947588706900947e-17
488.99,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343806152e-15,2.6418427231508657e-17,0.0,0.0,0.0,2.433265256220818e-17
489.03,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913438438368e-15,2.6418422115941602e-17,0.0,0.0,0.0,1.2609059720418947e-16
489.06,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491343358325e-15,2.6418488612685648e-17,0.0,0.0,0.0,-2.1783980396796254e-17
489.09,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913438698657e-15,2.6418418506105878e-17,0.0,0.0,0.0,-2.6659714657276927e-17
489.13,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343905956e-15,2.6418413608898618e-17,0.0,0.0,0.0,-1.7723927943754763e-16
489.17,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-3.515491343932608e-15,2.641840997038054e-17,0.0,0.0,0.0,-6.9502485231988366e-12
489.19,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154968714940795e-15,2.566143046180449e-17,0.0,0.0,0.0,1.5772671828508973e-16
489.23,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515492724996141e-15,2.622927832808038e-17,0.0,0.0,0.0,1.860868398883192e-17
489.26,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154920368842517e-15,2.6323512757832156e-17,0.0,0.0,0.0,-1.3096373855646119e-17
489.29,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154915152612044e-15,2.639494708528588e-17,0.0,0.0,0.0,-4.56067935054201e-17
489.33,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491385646844e-15,2.6412697346121857e-17,0.0,0.0,0.0,3.6223002387709627e-17
489.36,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913629843784e-15,2.641580089608038e-17,0.0,0.0,0.0,4.991494612065103e-17
489.39,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491347888022e-15,2.6417868234191284e-17,0.0,0.0,0.0,-7.08234951079231e-17
489.43,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343902733e-15,2.6418414050300792e-17,0.0,0.0,0.0,-3.3924698795430986e-18
489.46,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913421230405e-15,2.6418657780392512e-17,0.0,0.0,0.0,1.0906058722669368e-16
489.49,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491342793441e-15,2.6418565918581096e-17,0.0,0.0,0.0,1.248287417351453e-17
489.53,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913427338417e-15,2.6418574125767086e-17,0.0,0.0,0.0,2.4339217406696164e-17
489.56,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913416730403e-15,2.641871940635061e-17,0.0,0.0,0.0,6.59846835834283e-17
489.59,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491342765722e-15,2.6418569714653407e-17,0.0,0.0,0.0,1.216228374697035e-17
489.63,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491342825609e-15,2.6418561558567205e-17,0.0,0.0,0.0,6.027129481069785e-17
489.66,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491341849018e-15,2.6418695306752237e-17,0.0,0.0,0.0,6.422569244069045e-17
489.69,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913428884067e-15,2.641855291336059e-17,0.0,0.0,0.0,2.346613185435409e-17
489.73,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491342948939e-15,2.641854466893073e-17,0.0,0.0,0.0,6.756887150131182e-18
489.76,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491342032926e-15,2.6418670121289403e-17,0.0,0.0,0.0,2.087528948654943e-17
489.79,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913430082233e-15,2.641853650495899e-17,0.0,0.0,0.0,-4.853345871163916e-17
489.83,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913430658732e-15,2.641852865524894e-17,0.0,0.0,0.0,3.3666609446378643e-18
489.86,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491342206146e-15,2.6418646399386355e-17,0.0,0.0,0.0,2.4133831533450524e-17
489.89,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343120841e-15,2.6418521082375603e-17,0.0,0.0,0.0,1.3381766999816676e-16
489.93,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913431756763e-15,2.641851361813043e-17,0.0,0.0,0.0,1.0986379723310995e-16
489.96,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491342368768e-15,2.641862412899001e-17,0.0,0.0,0.0,9.875976720937852e-17
489.99,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913432265606e-15,2.64185066044833e-17,0.0,0.0,0.0,2.19393922255519e-17
490.03,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.51549134327875e-15,2.6418499502543498e-17,0.0,0.0,0.0,-5.15589635199259e-17
490.06,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913425214215e-15,2.6418603223560252e-17,0.0,0.0,0.0,2.889031417693952e-17
490.09,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913433257997e-15,2.6418493013981605e-17,0.0,0.0,0.0,4.174840671823983e-17
490.13,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343375506e-15,2.6418486252154584e-17,0.0,0.0,0.0,1.2035901159860017e-17
490.16,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913426647193e-15,2.6418583599508576e-17,0.0,0.0,0.0,4.962382280603816e-17
490.19,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913434189567e-15,2.6418480256497543e-17,0.0,0.0,0.0,-3.1128458412052654e-17
490.23,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913434663313e-15,2.6418473813936838e-17,0.0,0.0,0.0,-7.807197635920986e-17
490.26,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491342799233e-15,2.6418565178296378e-17,0.0,0.0,0.0,-3.160368759608869e-17
490.29,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913435064035e-15,2.6418468280972596e-17,0.0,0.0,0.0,7.383656292681987e-17
490.33,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.51549134355159e-15,2.6418462138109064e-17,0.0,0.0,0.0,-3.274969079564256e-17
490.36,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491342925502e-15,2.641854788619671e-17,0.0,0.0,0.0,-1.7451060636739183e-17
490.39,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913435884904e-15,2.641845703947726e-17,0.0,0.0,0.0,-6.425691234342873e-17
490.43,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343631622e-15,2.641845117794122e-17,0.0,0.0,0.0,-5.0645157078103516e-17
490.46,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.515491343044032e-15,2.641853165400158e-17,0.0,0.0,0.0,1.6907206780507875e-17
490.49,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343665546e-15,2.6418446487019818e-17,0.0,0.0,0.0,4.861845856141465e-17
490.53,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913437067493e-15,2.6418440889567545e-17,0.0,0.0,0.0,6.665038881320889e-17
490.56,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913431552965e-15,2.6418516416745047e-17,0.0,0.0,0.0,4.12560702796774e-17
490.59,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343737878e-15,2.641843658136628e-17,0.0,0.0,0.0,-8.69747043054983e-17
490.63,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913437772715e-15,2.6418431231810977e-17,0.0,0.0,0.0,-6.736977570429992e-17
490.66,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.5154913432597405e-15,2.6418502113443194e-17,0.0,0.0,0.0,-3.799980417984868e-17
490.69,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.5154913438057766e-15,2.6418427282871357e-17,0.0,0.0,0.0,2.2759214713141802e-17
490.73,8.880891102026062,1.9317345209617778,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.515491343843471e-15,2.6418422166018458e-17,0.0,0.0,0.0,1.1973869403885943e-16
